iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,base
0,500,48818,43484.3,14400.3,248031,35227.9,79999.3,49708.8,22615.7,68175.2,20429.1,17087.8,103517,50937.1,,27746.7,53696.2,62853.5,19421.4,33878.5,27623.5,54889.3,26320.3,32326.3,166554,134964,50197.3,61029.9,35808.1,22843.4,51751.2,26302.4,38469.6,48647.8,17830.5,45041.7,24087.4,16551.3,29056,23113,27699.8,248031,27023.5,27362.6,18675.6,22927.1,23774,56095,32461.3,30969.5,38383.3,70393.3,24520.6,26310.7,21969.2,18854.1,68534.9,58506.4,21999.3,16963.7,51923.8,22318.9,33148.7,30259,22297,14796.3,227433,25189.6,24531.6,23998.3,76468.1,240692,40507.3,16401.5,41664.8,69920.9,84655.3,38026.4,46767.2,37994.1,16535.6,68836.5,23277.3,39799.2,24792.8,16053.3,58808.3,21226.2,26639.8,20728.2,27331.2,31954.6,21425.2,25298.2,101325,46129.3,42360.8,20701,16251.2,33943.5,229803,43707.9,17975.6,15653.6,23766.8,21608.4,34512.3,116777,27316.8,166055,19344.6,34003.2,25093.8,17848.9,18787.3,32990.9,165739,42330,77353,32831.4,15836.5,31407.2,29005.3,34114.5,198524,17585.7,41881.6,109709,63344.4,24869,19743.5,26005.9,77748.2,35868.8,,215407,71709,97415.2,25377.3,57622.8,33204.9,22989.1,19946.2,21065.5,15322.7,32223,36708.7,15904.9,24774.9,79372.3,28349.7,34375.5,98556.9,40951.8,46640,21730.3,90368.8,32936.1,46596.7,37202.8,172189,37529.3,21047.2,29361.1,156061,17900.1,18409.4,14457,81284,210656,45864.8,21031.9,29714.1,28084.2,38298.9,103279,42112,23755.2,28194.4,33262.9,33917.9,144907,15462.1,44183.4,182169,37545.2,54190.6,33410.6,37854.9,22180.9,37927.4,31419.9,25199.2,138467,26219.4,28896,70426.6,35406.1,43411.6,58160.8,,28748.8,23821.9,15180.5,,23342.4,,80671.8,64878,37767.8,110045,18254.6,18895.2,21741.9,20284.2,31458,101176,16019.2,52475.6,36820.8,47267.6,20840.3,30078.6,18626.5,22245.6,25220.6,196544,67562.9,18094.6,28634.7,21745,26287.7,46928,28515.5,77890.9,60194.6,21041.2,101911,21710,19749.4,47603.7,194218,114519,51038.5,47331.1,111026,32305.1,21634.2,169909,16131.1,25681.6,23167.1,23185.1,24523,26694.7,36896.6,18527.3,72122.4,26191.5,54036.9,33009.4,42083.2,38398.8,225985,98958.8,,99623.4,80325.8,19816.2,24706.9,72461.9,24327.1,104660,27812.7,43593.4,19252.8,55430.1,24151.3,32068.1,33207.7,21198.1,185370,29316.3,23690.2,20588.1,32381.5,30512,33696.7,19255.8,29548.2,34190.4,27103.6,34179.2,86090.8,27051.8,25412.7,28665.4,41508,74860.4,15834.1,94124.2,31018.1,25784.1,108381,35277.4,213862,,57203.2,22024.3,16528.4,20290.7,36770.5,68584.7,100732,32999.5,76212.6,34373.2,32561.7,14400.3,56234,53644.9,17406.8,16483.1,26211.1,16067.5,19084.3,26281.9,56207.6,63647.2,96704.1,22508,89259.7,20196.3,,30084.1,24273.7,39409.4,20804.6,27538.8,33317,21324.2,19409.5,84044,19355.7,23208.5,26234.9,55763.4,119799,16816.4,27293.6,23439.1,59270.2,26371.1,70503.8,21941.1,126725,20275.1,151816,15728.3,18577.1,121436,15867.7,19826.6,80580.5,15900.3,46164.3,38321.7,21326.5,32295.8,59462.7,28479.4,17976.5,38411.1,22715.5,22907,45826.2,26482.2,31466.4,58367.3,30012.9,19072.9,18541.3,74607.8,92625.9,30230.9,108890,28832,54020.5,60279.8,29262,37906.6,61052,23484.1,23519.9,120924,117924,108337,21315.3,23736,196218,25823.4,26557.8,37659.5,15672,225519,19693.4,25229.7,31480.2,23259,54535.4,75670.5,17119.9,22085.6,33879.7,154719,38530.2,31428.2,18412.6,117017,16870.2,17574.2,17593.5,41560.6,94451.9,21195.2,23734.1,18628.3,16763.6,26754,63456.3,33962.1,18523.8,70923.5,40697.3,31732.8,29185.4,166249,18567.8,91168.6,116121,78518.3,19737.5,61462.1,22774.4,33934,24769.3,43219.7,31187.8,31479.7,72605.4,19145.7,22747.8,20759.1,23516.2,,28727.1,89429,37139.4,47936,28585.6,64305.4,,63053.1,32460.3,64887.9,37707.5,147669,,23657.3,17598.5,28481.1,17578.6,50015.5,27913.2,54518.4,40883.1,18002.7,27286.6,22285.6,18533.9,31930.7,30659.2,100375,136396,27221.1,17173.9,38066.2,202043,18075.9,31791.9,38062,65555,46859.1,41944.3,17774.7,63279.2,35206.9,130344,41756.9,18466.5,29820.9,38476,21880.1,43803,29487.5
